"","user_rating_ver","size_bytes","price","price_degree","avg_rating_count_ver","rating_count_ver","sup_devices_num","cont_rating","ipad_sc_urls_num","lang_num","vpp_lic","cont_rating_degree"
"1696",0,32724992,1.99,"Low",0,0,37,4,5,6,TRUE,"Low"
"1697",0,2134631,0,"Low",0,0,43,4,0,2,TRUE,"Low"
"1698",4.5,159403008,2.99,"Low",0.225,9,40,4,4,15,TRUE,"Low"
"1699",0,4803584,0,"Low",0,0,37,4,3,2,TRUE,"Low"
"1700",4,233041920,0.99,"Low",1.43589743589744,56,39,4,5,22,TRUE,"Low"
"1701",3.5,100749312,1.99,"Low",1.46511627906977,63,43,4,5,1,TRUE,"Low"
"1702",4,18010112,2.99,"Low",1.7027027027027,63,37,4,4,1,TRUE,"Low"
"1703",4,56923703,1.99,"Low",2.7906976744186,120,43,4,5,1,TRUE,"Low"
"1704",4,21285888,0.99,"Low",0.583333333333333,14,24,4,5,1,TRUE,"Low"
"1705",2,48359424,7.99,"Normal",0.0263157894736842,1,38,12,5,2,TRUE,"Middle"
"1706",5,22281216,0.99,"Low",0.105263157894737,4,38,4,4,2,TRUE,"Low"
"1707",3.5,49776640,0,"Low",0.297297297297297,11,37,4,5,6,TRUE,"Low"
"1708",4.5,343504896,1.99,"Low",1.7027027027027,63,37,12,5,1,TRUE,"Middle"
"1709",4.5,266735616,0,"Low",3.13157894736842,119,38,4,4,1,TRUE,"Low"
"1710",0,11104256,0,"Low",0,0,37,4,1,1,TRUE,"Low"
"1711",4.5,334425088,0,"Low",18.6756756756757,691,37,4,5,33,TRUE,"Low"
"1712",4.5,336831488,0,"Low",2.48648648648649,92,37,4,5,33,TRUE,"Low"
"1713",4.5,221737984,0,"Low",2.725,109,40,12,5,1,TRUE,"Middle"
"1714",4.5,323411968,0,"Low",9.64864864864865,357,37,4,5,33,TRUE,"Low"
"1715",0,265569280,23.99,"High",0,0,37,4,5,2,TRUE,"Low"
"1716",3.5,373793792,0,"Low",0.0789473684210526,3,38,4,5,1,TRUE,"Low"
"1717",4.5,49837056,0,"Low",0.378378378378378,14,37,4,0,9,TRUE,"Low"
"1718",0,15577088,0,"Low",0,0,38,4,0,2,TRUE,"Low"
"1719",4,124726272,0,"Low",0.162162162162162,6,37,12,5,21,TRUE,"Middle"
"1720",4.5,114876416,4.99,"Low",0.27027027027027,10,37,4,0,1,TRUE,"Low"
"1721",5,109892608,0,"Low",0.297297297297297,11,37,17,4,8,TRUE,"High"
"1722",4.5,3923968,0.99,"Low",0.405405405405405,15,37,4,0,1,TRUE,"Low"
"1723",4.5,8620032,3.99,"Low",0.736842105263158,28,38,4,5,1,TRUE,"Low"
"1724",4,75834368,2.99,"Low",1.08108108108108,40,37,4,5,2,TRUE,"Low"
"1725",0,98576384,0,"Low",0,0,37,12,5,16,TRUE,"Middle"
"1726",3.5,32718397,0.99,"Low",0.0465116279069767,2,43,4,5,1,TRUE,"Low"
"1727",5,142116864,0,"Low",0.0263157894736842,1,38,17,0,2,TRUE,"High"
"1728",4.5,116443136,0,"Low",17.4054054054054,644,37,4,5,11,TRUE,"Low"
"1729",4.5,229460992,0,"Low",14.3,572,40,4,3,1,TRUE,"Low"
"1730",4.5,53601280,0,"Low",0.378378378378378,14,37,12,4,1,TRUE,"Middle"
"1731",1,6660096,0,"Low",0.027027027027027,1,37,4,1,1,TRUE,"Low"
"1732",0,76704768,4.99,"Low",0,0,37,4,5,11,TRUE,"Low"
"1733",3.5,141524992,1.99,"Low",0.0810810810810811,3,37,4,5,5,TRUE,"Low"
"1734",2.5,27372544,0,"Low",0.513513513513513,19,37,4,0,6,TRUE,"Low"
"1735",2.5,42894336,0,"Low",1.92105263157895,73,38,4,0,1,TRUE,"Low"
"1736",4.5,83660800,2.99,"Low",4.04651162790698,174,43,9,5,2,TRUE,"Middle"
"1737",0,34163712,0,"Low",0,0,40,17,0,1,TRUE,"High"
"1738",4.5,74738688,0,"Low",66.9473684210526,2544,38,4,0,12,TRUE,"Low"
"1739",4.5,121733120,4.99,"Low",4.84615384615385,189,39,12,5,7,TRUE,"Middle"
"1740",0,22910976,3.99,"Low",0,0,37,4,5,1,TRUE,"Low"
"1741",1,47202304,1.99,"Low",0.075,3,40,9,5,1,TRUE,"Middle"
"1742",4,65385472,0,"Low",0.525,21,40,12,5,3,TRUE,"Middle"
"1743",4,28262400,0.99,"Low",0.395348837209302,17,43,4,4,16,TRUE,"Low"
"1744",5,16686080,0,"Low",6.62162162162162,245,37,17,5,2,TRUE,"High"
"1745",0,72076288,0,"Low",0,0,38,17,0,2,TRUE,"High"
"1746",3.5,47350282,0.99,"Low",0.0697674418604651,3,43,4,5,12,TRUE,"Low"
"1747",5,76482560,8.99,"Normal",0.540540540540541,20,37,4,4,1,TRUE,"Low"
"1748",4.5,7669760,2.99,"Low",0.27027027027027,10,37,9,0,1,TRUE,"Middle"
"1749",4.5,9756672,2.99,"Low",3.8,152,40,4,5,6,TRUE,"Low"
"1750",5,161335296,0,"Low",0.324324324324324,12,37,4,0,6,TRUE,"Low"
"1751",0,33414144,0,"Low",0,0,37,4,0,1,TRUE,"Low"
"1752",1.5,51642368,0,"Low",4.05405405405405,150,37,4,0,25,TRUE,"Low"
"1753",0,92662784,0.99,"Low",0,0,37,4,5,1,TRUE,"Low"
"1754",1.5,15023104,1.99,"Low",0.27027027027027,10,37,4,0,1,TRUE,"Low"
"1755",1,131316736,24.99,"High",0.0263157894736842,1,38,12,5,2,TRUE,"Middle"
"1756",4.5,6323200,3.99,"Low",3.68421052631579,140,38,4,5,1,TRUE,"Low"
"1757",4.5,68932608,1.99,"Low",3.58139534883721,154,43,4,1,1,TRUE,"Low"
"1758",3.5,256817152,0.99,"Low",1.75,70,40,12,5,5,TRUE,"Middle"
"1759",4.5,24890368,0,"Low",87.5135135135135,3238,37,4,4,18,TRUE,"Low"
"1760",1,213117952,0,"Low",0.0833333333333333,2,24,17,5,2,TRUE,"High"
"1761",4,308125696,1.99,"Low",1.25581395348837,54,43,4,5,3,TRUE,"Low"
"1762",0,186056704,0,"Low",0,0,37,17,5,2,TRUE,"High"
"1763",4.5,278532096,0,"Low",0.833333333333333,20,24,9,5,14,TRUE,"Middle"
"1764",4.5,89981952,1.99,"Low",6.875,275,40,9,2,1,TRUE,"Middle"
"1765",0,240980992,4.99,"Low",0,0,37,12,5,1,TRUE,"Middle"
"1766",2.5,118532096,0,"Low",0.0540540540540541,2,37,12,5,1,TRUE,"Middle"
"1767",0,135656448,0.99,"Low",0,0,37,4,0,1,TRUE,"Low"
"1768",4.5,123812864,0,"Low",1.92105263157895,73,38,4,5,11,TRUE,"Low"
"1769",4.5,131642368,0,"Low",13.2162162162162,489,37,12,5,1,TRUE,"Middle"
"1770",4.5,87406592,0.99,"Low",1.575,63,40,9,2,1,TRUE,"Middle"
"1771",4,218399744,1.99,"Low",3.775,151,40,9,5,10,TRUE,"Middle"
"1772",4,130438144,0,"Low",0.162162162162162,6,37,4,5,1,TRUE,"Low"
"1773",5,39256064,9.99,"Normal",0.432432432432432,16,37,4,5,6,TRUE,"Low"
"1774",0,552239104,3.99,"Low",0,0,37,4,5,1,TRUE,"Low"
"1775",3.5,38045696,0,"Low",2.75675675675676,102,37,4,4,13,TRUE,"Low"
"1776",4.5,147123200,0,"Low",11.6842105263158,444,38,9,5,16,TRUE,"Middle"
"1777",4,361828352,4.99,"Low",51.1627906976744,2200,43,9,5,8,TRUE,"Middle"
"1778",5,843794432,19.99,"High",4.94594594594595,183,37,12,5,1,TRUE,"Middle"
"1779",4.5,15147008,0.99,"Low",1.05,42,40,4,0,25,TRUE,"Low"
"1780",5,35823616,0,"Low",0.0540540540540541,2,37,4,2,2,TRUE,"Low"
"1781",4.5,70336512,0,"Low",2193.37209302326,94315,43,4,5,1,TRUE,"Low"
"1782",4.5,98507776,0,"Low",47.6486486486486,1763,37,9,5,6,TRUE,"Middle"
"1783",0,71242752,0,"Low",0,0,38,4,0,2,TRUE,"Low"
"1784",4.5,34690172,0.99,"Low",243.651162790698,10477,43,17,0,1,TRUE,"High"
"1785",5,20610048,3.99,"Low",1.83783783783784,68,37,4,5,19,TRUE,"Low"
"1786",5,292712448,1.99,"Low",13.275,531,40,9,0,1,TRUE,"Middle"
"1787",5,438824960,2.99,"Low",30.25,726,24,9,5,1,TRUE,"Middle"
"1788",4.5,1080938496,0,"Low",19,722,38,4,5,5,TRUE,"Low"
"1789",4,394020864,0,"Low",0.432432432432432,16,37,4,5,2,TRUE,"Low"
"1790",5,16607232,0.99,"Low",0.0540540540540541,2,37,4,0,2,TRUE,"Low"
"1791",5,23047168,0,"Low",0.324324324324324,12,37,4,0,2,TRUE,"Low"
"1792",4,133768192,0,"Low",0.891891891891892,33,37,4,5,9,TRUE,"Low"
"1793",4.5,88886272,0,"Low",2.12,53,25,4,5,3,TRUE,"Low"
"1794",5,67586048,0,"Low",0.027027027027027,1,37,4,4,15,TRUE,"Low"
"1795",5,89138176,0,"Low",1.59459459459459,59,37,17,5,1,TRUE,"High"
"1796",5,20853760,2.99,"Low",0.351351351351351,13,37,4,5,1,TRUE,"Low"
"1797",4.5,209825792,0,"Low",3.39473684210526,129,38,12,5,1,TRUE,"Middle"
"1798",5,82397184,2.99,"Low",0.027027027027027,1,37,4,4,1,TRUE,"Low"
"1799",0,543456256,9.99,"Normal",0,0,37,4,5,1,TRUE,"Low"
"1800",4,76558336,0,"Low",0.605263157894737,23,38,4,5,1,TRUE,"Low"
"1801",3,91323392,0,"Low",0.027027027027027,1,37,17,0,1,TRUE,"High"
"1802",4,43646976,0.99,"Low",0.135135135135135,5,37,4,0,16,TRUE,"Low"
"1803",4.5,126216192,0,"Low",27.2972972972973,1010,37,4,5,1,TRUE,"Low"
"1804",4.5,8078336,2.99,"Low",0.275,11,40,4,2,15,TRUE,"Low"
"1805",4,161118208,4.99,"Low",0.918918918918919,34,37,4,5,1,TRUE,"Low"
"1806",4.5,49524736,2.99,"Low",88.1162790697674,3789,43,12,5,1,TRUE,"Middle"
"1807",4.5,84934656,0.99,"Low",81.1162790697674,3488,43,4,5,11,TRUE,"Low"
"1808",4,78570496,0,"Low",14.0833333333333,338,24,17,5,2,TRUE,"High"
"1809",4.5,63549440,0.99,"Low",20.6842105263158,786,38,4,5,1,TRUE,"Low"
"1810",4.5,97505280,0,"Low",555,22200,40,4,5,9,TRUE,"Low"
"1811",4,48369664,1.99,"Low",26.9767441860465,1160,43,4,5,9,TRUE,"Low"
"1812",3.5,339898368,0,"Low",2.55263157894737,97,38,4,5,8,TRUE,"Low"
"1813",4.5,48181248,2.99,"Low",1.33333333333333,52,39,12,0,6,TRUE,"Middle"
"1814",2,32999424,0.99,"Low",0.131578947368421,5,38,17,3,1,TRUE,"High"
"1815",3,34903040,4.99,"Low",0.0833333333333333,2,24,4,3,10,TRUE,"Low"
"1816",4.5,112133120,0,"Low",8.73684210526316,332,38,9,5,2,TRUE,"Middle"
"1817",2.5,67679232,2.99,"Low",0.209302325581395,9,43,12,2,1,TRUE,"Middle"
"1818",4,124666880,0,"Low",43.5526315789474,1655,38,17,5,12,TRUE,"High"
"1819",4.5,61157376,3.99,"Low",2.89473684210526,110,38,4,0,12,TRUE,"Low"
"1820",4,141391872,0,"Low",4.48837209302326,193,43,4,4,1,TRUE,"Low"
"1821",5,135512064,0,"Low",2.26315789473684,86,38,9,5,2,TRUE,"Middle"
"1822",1,215833600,1.99,"Low",0.025,1,40,4,5,10,TRUE,"Low"
"1823",4.5,24502272,1.99,"Low",10.7906976744186,464,43,4,5,1,TRUE,"Low"
"1824",4.5,120056832,0,"Low",131.108108108108,4851,37,4,5,18,TRUE,"Low"
"1825",4.5,262421504,0,"Low",7.52631578947368,286,38,4,4,14,TRUE,"Low"
"1826",0,61128704,0,"Low",0,0,24,4,3,1,TRUE,"Low"
"1827",4.5,128262144,2.99,"Low",0.486486486486487,18,37,4,5,1,TRUE,"Low"
"1828",4.5,42917888,0,"Low",5.925,237,40,9,5,3,TRUE,"Middle"
"1829",4.5,67177472,0.99,"Low",25.95,1038,40,4,0,10,TRUE,"Low"
"1830",4.5,118273024,0.99,"Low",34.5416666666667,829,24,4,5,10,TRUE,"Low"
"1831",4.5,138589184,2.99,"Low",0.6,24,40,4,4,19,TRUE,"Low"
"1832",0,5292032,0,"Low",0,0,38,4,0,1,TRUE,"Low"
"1833",5,167030784,14.99,"High",4.93023255813953,212,43,9,5,12,TRUE,"Middle"
"1834",5,170882048,1.99,"Low",0.0810810810810811,3,37,4,0,32,TRUE,"Low"
"1835",1,65107968,2.99,"Low",0.0263157894736842,1,38,4,5,1,TRUE,"Low"
"1836",0,902940672,2.99,"Low",0,0,38,4,5,1,TRUE,"Low"
"1837",2,33418240,2.99,"Low",0.702702702702703,26,37,4,5,1,TRUE,"Low"
"1838",4.5,3013255168,0.99,"Low",249.575,9983,40,12,5,18,TRUE,"Middle"
"1839",0,211591168,0.99,"Low",0,0,40,4,4,1,TRUE,"Low"
"1840",4.5,1777940480,0,"Low",77.027027027027,2850,37,12,5,15,TRUE,"Middle"
"1841",4,1223352320,4.99,"Low",0.315789473684211,12,38,4,5,5,TRUE,"Low"
"1842",4.5,235831296,0.99,"Low",0.0540540540540541,2,37,4,5,1,TRUE,"Low"
"1843",4.5,2469642240,9.99,"Normal",24.125,965,40,12,5,5,TRUE,"Middle"
"1844",4.5,376676352,0,"Low",1.7027027027027,63,37,4,5,8,TRUE,"Low"
"1845",1,68850688,0,"Low",0.027027027027027,1,37,4,5,30,TRUE,"Low"
"1846",5,11411456,0,"Low",8.57894736842105,326,38,4,5,1,TRUE,"Low"
"1847",5,95378432,0,"Low",6.89473684210526,262,38,4,5,4,TRUE,"Low"
"1848",3.5,51575808,0,"Low",1.02702702702703,38,37,9,3,8,TRUE,"Middle"
"1849",5,140902400,1.99,"Low",171.432432432432,6343,37,4,5,8,TRUE,"Low"
"1850",4.5,53620736,0.99,"Low",9.23255813953488,397,43,4,5,30,TRUE,"Low"
"1851",0,108208128,4.99,"Low",0,0,38,4,5,1,TRUE,"Low"
"1852",4.5,502828032,0,"Low",173.5,6593,38,4,4,8,TRUE,"Low"
"1853",4.5,103088128,0.99,"Low",7.8,312,40,12,5,1,TRUE,"Middle"
"1854",4.5,2039808,1.99,"Low",3.71052631578947,141,38,4,5,1,TRUE,"Low"
"1855",4,117678080,0,"Low",3,111,37,4,5,3,TRUE,"Low"
"1856",0,13448192,0,"Low",0,0,24,4,4,1,TRUE,"Low"
"1857",4.5,52002816,5.99,"Normal",6.65789473684211,253,38,4,5,12,TRUE,"Low"
"1858",4,112607232,0,"Low",1.7906976744186,77,43,4,5,8,TRUE,"Low"
"1859",4,149581824,3.99,"Low",57.953488372093,2492,43,9,4,7,TRUE,"Middle"
"1860",4,112668672,0,"Low",1.73684210526316,66,38,4,5,6,TRUE,"Low"
"1861",0,102477824,0,"Low",0,0,38,17,1,2,TRUE,"High"
"1862",4,44564480,0,"Low",0.027027027027027,1,37,4,5,1,TRUE,"Low"
"1863",0,40026112,0,"Low",0,0,38,4,0,1,TRUE,"Low"
"1864",4.5,243441664,0,"Low",4.26315789473684,162,38,4,5,1,TRUE,"Low"
"1865",0,97549312,0.99,"Low",0,0,37,4,5,13,TRUE,"Low"
"1866",4.5,76257280,0,"Low",59.4864864864865,2201,37,4,5,9,TRUE,"Low"
"1867",5,128229376,0,"Low",9.02702702702703,334,37,4,0,9,TRUE,"Low"
"1868",0,70040576,4.99,"Low",0,0,37,4,5,2,TRUE,"Low"
"1869",4.5,55344128,3.99,"Low",25.2558139534884,1086,43,9,5,1,TRUE,"Middle"
"1870",4.5,81372160,0,"Low",2.65789473684211,101,38,4,5,13,TRUE,"Low"
"1871",4.5,154353664,2.99,"Low",0.425,17,40,4,5,19,TRUE,"Low"
"1872",4.5,90467328,0.99,"Low",9.62162162162162,356,37,12,5,2,TRUE,"Middle"
"1873",3.5,187049984,0,"Low",1.43243243243243,53,37,9,5,1,TRUE,"Middle"
"1874",4.5,58659840,2.99,"Low",0.162162162162162,6,37,4,5,29,TRUE,"Low"
"1875",4.5,107245568,0,"Low",4.325,173,40,9,5,1,TRUE,"Middle"
"1876",2.5,130893824,1.99,"Low",2.34210526315789,89,38,9,0,11,TRUE,"Middle"
"1877",4,2405958656,0,"Low",1.25,50,40,12,5,12,TRUE,"Middle"
"1878",4.5,83931136,1.99,"Low",169.27027027027,6263,37,4,4,1,TRUE,"Low"
"1879",4.5,438601728,4.99,"Low",0.925,37,40,12,5,1,TRUE,"Middle"
"1880",1.5,5907456,2.99,"Low",0.0833333333333333,2,24,4,3,1,TRUE,"Low"
"1881",5,31798272,0,"Low",57.0810810810811,2112,37,4,5,1,TRUE,"Low"
"1882",3.5,71026688,0,"Low",0.162162162162162,6,37,12,5,2,TRUE,"Middle"
"1883",3.5,36395008,2.99,"Low",0.552631578947368,21,38,4,0,1,TRUE,"Low"
"1884",3.5,232590336,0,"Low",5.27027027027027,195,37,4,5,1,TRUE,"Low"
"1885",4.5,118618112,1.99,"Low",93.4473684210526,3551,38,4,5,5,TRUE,"Low"
"1886",3.5,170172416,4.99,"Low",0.578947368421053,22,38,12,5,1,TRUE,"Middle"
"1887",5,270895104,4.99,"Low",0.263157894736842,10,38,12,5,1,TRUE,"Middle"
"1888",3,30252032,0,"Low",0.108108108108108,4,37,4,5,1,TRUE,"Low"
"1889",4,17430528,0,"Low",0.135135135135135,5,37,4,4,1,TRUE,"Low"
"1890",4,52387840,0,"Low",12.8837209302326,554,43,4,5,1,TRUE,"Low"
"1891",4.5,123047936,0,"Low",14.5135135135135,537,37,4,5,39,TRUE,"Low"
"1892",4.5,37103616,1.99,"Low",0.0810810810810811,3,37,12,5,1,TRUE,"Middle"
"1893",5,50511872,1.99,"Low",0.027027027027027,1,37,17,5,1,TRUE,"High"
"1894",4.5,42598400,3.99,"Low",2.47368421052632,94,38,4,5,6,TRUE,"Low"
"1895",2,5627904,4.99,"Low",0.0697674418604651,3,43,4,0,1,TRUE,"Low"
"1896",4,153100288,2.99,"Low",14.3953488372093,619,43,12,5,1,TRUE,"Middle"
"1897",1.5,99851264,0,"Low",0.297297297297297,11,37,4,0,17,TRUE,"Low"
"1898",4,112562176,0,"Low",0.189189189189189,7,37,4,5,1,TRUE,"Low"
"1899",4,717484032,2.99,"Low",8.9,356,40,12,4,1,TRUE,"Middle"
"1900",4,95661056,0,"Low",22.475,899,40,4,3,1,TRUE,"Low"
"1901",4,52653056,0,"Low",1.78947368421053,68,38,4,5,25,TRUE,"Low"
"1902",3.5,27680768,0,"Low",0.315789473684211,12,38,4,0,8,TRUE,"Low"
"1903",5,9931776,0,"Low",0.025,1,40,4,3,2,TRUE,"Low"
"1904",3,288161792,0.99,"Low",2.18604651162791,94,43,4,5,2,TRUE,"Low"
"1905",4,131477504,0,"Low",4.75675675675676,176,37,4,5,11,TRUE,"Low"
"1906",4.5,1654582272,4.99,"Low",2.83783783783784,105,37,17,5,5,TRUE,"High"
"1907",4,2272493568,9.99,"Normal",3.11627906976744,134,43,12,5,1,TRUE,"Middle"
"1908",4.5,384600064,6.99,"Normal",0.2,8,40,4,5,5,TRUE,"Low"
"1909",5,18964480,1.99,"Low",6.51351351351351,241,37,4,0,3,TRUE,"Low"
"1910",4.5,87994368,2.99,"Low",5.59459459459459,207,37,4,5,14,TRUE,"Low"
"1911",2,36301824,0,"Low",0.216216216216216,8,37,4,5,5,TRUE,"Low"
"1912",4.5,30717952,0.99,"Low",5.45945945945946,202,37,4,5,1,TRUE,"Low"
"1913",3,408755200,0,"Low",1.05405405405405,39,37,4,5,1,TRUE,"Low"
"1914",4.5,2213945344,2.99,"Low",7.9,316,40,4,5,1,TRUE,"Low"
"1915",0,128416768,0,"Low",0,0,38,17,0,2,TRUE,"High"
"1916",4.5,74799104,0,"Low",0.297297297297297,11,37,12,0,18,TRUE,"Middle"
"1917",5,129157120,0,"Low",0.216216216216216,8,37,4,5,24,TRUE,"Low"
"1918",4.5,206322688,3.99,"Low",5.45945945945946,202,37,4,5,1,TRUE,"Low"
"1919",5,113509376,0,"Low",12.1891891891892,451,37,12,5,1,TRUE,"Middle"
"1920",4.5,346927104,2.99,"Low",8.5,340,40,9,5,1,TRUE,"Middle"
"1921",4.5,83949568,0,"Low",3.72972972972973,138,37,4,5,24,TRUE,"Low"
"1922",4.5,110701568,0,"Low",7.21621621621622,267,37,4,0,10,TRUE,"Low"
"1923",3.5,110566400,1.99,"Low",0.486486486486487,18,37,4,0,10,TRUE,"Low"
"1924",0,102875136,0,"Low",0,0,37,4,0,2,TRUE,"Low"
"1925",4.5,119598080,2.99,"Low",2.94736842105263,112,38,9,5,4,TRUE,"Middle"
"1926",4.5,130174976,1.99,"Low",3.23684210526316,123,38,4,5,1,TRUE,"Low"
"1927",0,34791424,0,"Low",0,0,38,12,5,2,TRUE,"Middle"
"1928",4.5,175876096,0,"Low",25.0789473684211,953,38,4,5,14,TRUE,"Low"
"1929",0,470513664,3.99,"Low",0,0,40,4,5,1,TRUE,"Low"
"1930",4,181628928,0,"Low",5.97297297297297,221,37,4,5,11,TRUE,"Low"
"1931",0,17518592,3.99,"Low",0,0,37,12,0,2,TRUE,"Middle"
"1932",4,695918592,0.99,"Low",7.69444444444444,277,36,9,5,1,TRUE,"Middle"
"1933",4.5,842893312,0,"Low",21.65,866,40,12,5,1,TRUE,"Middle"
"1934",4.5,1744486400,0,"Low",91.9210526315789,3493,38,12,5,1,TRUE,"Middle"
"1935",4.5,34959360,0,"Low",0.189189189189189,7,37,4,5,1,TRUE,"Low"
"1936",4.5,82531328,0,"Low",2.81081081081081,104,37,4,0,4,TRUE,"Low"
"1937",4.5,126036992,4.99,"Low",297.891891891892,11022,37,9,5,5,TRUE,"Middle"
"1938",4.5,130421760,2.99,"Low",2.27027027027027,84,37,4,5,10,TRUE,"Low"
"1939",5,52312064,4.99,"Low",0.0540540540540541,2,37,4,5,10,TRUE,"Low"
"1940",4.5,168208384,2.99,"Low",1.31578947368421,50,38,4,5,1,TRUE,"Low"
"1941",3,321802240,3.99,"Low",7.225,289,40,4,5,1,TRUE,"Low"
"1942",4,16596992,0.99,"Low",0.209302325581395,9,43,17,5,2,TRUE,"High"
"1943",5,28557312,0.99,"Low",1.55,62,40,4,5,16,TRUE,"Low"
"1944",4.5,198511616,0,"Low",1.81081081081081,67,37,4,5,15,TRUE,"Low"
"1945",4,40071168,0,"Low",27.8918918918919,1032,37,12,0,3,TRUE,"Middle"
"1946",4.5,112109568,0,"Low",0.541666666666667,13,24,17,5,2,TRUE,"High"
"1947",3.5,499580928,0,"Low",25.7567567567568,953,37,4,5,10,TRUE,"Low"
"1948",4.5,86220800,0,"Low",98.7916666666667,2371,24,12,5,2,TRUE,"Middle"
"1949",3.5,54294528,2.99,"Low",0.232558139534884,10,43,4,5,0,TRUE,"Low"
"1950",0,94750720,0,"Low",0,0,37,4,5,34,TRUE,"Low"
"1951",0,118291456,0,"Low",0,0,37,4,5,22,TRUE,"Low"
"1952",3.5,63271936,0,"Low",0.956521739130435,22,23,4,0,1,TRUE,"Low"
"1953",5,41422848,9.99,"Normal",1.5,36,24,4,5,1,TRUE,"Low"
"1954",4.5,128413696,0.99,"Low",0.540540540540541,20,37,4,5,5,TRUE,"Low"
"1955",0,133537792,5.99,"Normal",0,0,37,4,5,1,TRUE,"Low"
"1956",4.5,25072640,4.99,"Low",2.72972972972973,101,37,4,0,9,TRUE,"Low"
"1957",4,186402816,2.99,"Low",0.025,1,40,4,5,2,TRUE,"Low"
"1958",4,927440896,2.99,"Low",3.76744186046512,162,43,4,4,1,TRUE,"Low"
"1959",4.5,104749056,0,"Low",11.0540540540541,409,37,4,5,1,TRUE,"Low"
"1960",4.5,112141312,0,"Low",2.51351351351351,93,37,4,5,1,TRUE,"Low"
"1961",4.5,126050304,0,"Low",79.4054054054054,2938,37,17,5,1,TRUE,"High"
"1962",4.5,112843776,4.99,"Low",48.4210526315789,1840,38,4,5,1,TRUE,"Low"
"1963",4.5,9694208,0.99,"Low",0.552631578947368,21,38,4,0,4,TRUE,"Low"
"1964",4.5,144809984,3.99,"Low",7.225,289,40,12,5,7,TRUE,"Middle"
"1965",4.5,226834432,0,"Low",1.72972972972973,64,37,4,5,1,TRUE,"Low"
"1966",3.5,138738688,0,"Low",0.368421052631579,14,38,4,5,19,TRUE,"Low"
"1967",0,85273600,0,"Low",0,0,37,12,5,3,TRUE,"Middle"
"1968",5,191706112,6.99,"Normal",2.4,96,40,17,5,10,TRUE,"High"
"1969",3.5,555233280,4.99,"Low",24.3428571428571,852,35,9,5,6,TRUE,"Middle"
"1970",3.5,24403968,0.99,"Low",0.0769230769230769,2,26,4,4,16,TRUE,"Low"
"1971",3.5,94908416,0,"Low",0.324324324324324,12,37,4,1,1,TRUE,"Low"
"1972",4,18268160,1.99,"Low",1.975,79,40,4,5,1,TRUE,"Low"
"1973",3.5,85420032,0,"Low",18.7297297297297,693,37,4,4,8,TRUE,"Low"
"1974",4.5,103740416,0,"Low",4.35135135135135,161,37,4,5,15,TRUE,"Low"
"1975",4.5,563081216,6.99,"Normal",12.6744186046512,545,43,9,5,1,TRUE,"Middle"
"1976",4,106000384,0,"Low",15.25,366,24,17,3,1,TRUE,"High"
"1977",4.5,38466560,0,"Low",148.552631578947,5645,38,17,5,1,TRUE,"High"
"1978",4,11747328,4.99,"Low",4.73684210526316,180,38,4,5,11,TRUE,"Low"
"1979",4.5,915262464,5.99,"Normal",0.0810810810810811,3,37,4,5,1,TRUE,"Low"
"1980",4,138967040,2.99,"Low",0.3,12,40,4,5,18,TRUE,"Low"
"1981",3,23582720,1.99,"Low",0.810810810810811,30,37,12,2,1,TRUE,"Middle"
"1982",5,59233280,2.99,"Low",0.216216216216216,8,37,4,5,14,TRUE,"Low"
"1983",2.5,77472768,5.99,"Normal",0.216216216216216,8,37,4,1,1,TRUE,"Low"
"1984",4,449130496,0,"Low",4.425,177,40,4,5,1,TRUE,"Low"
"1985",5,110870528,0.99,"Low",2.375,95,40,17,5,1,TRUE,"High"
"1986",4,142803968,0,"Low",0.243243243243243,9,37,4,5,8,TRUE,"Low"
"1987",4,183631872,0,"Low",0.421052631578947,16,38,4,5,1,TRUE,"Low"
"1988",4.5,78813184,9.99,"Normal",0.945945945945946,35,37,4,5,1,TRUE,"Low"
"1989",4.5,125425664,2.99,"Low",0.864864864864865,32,37,4,0,9,TRUE,"Low"
"1990",4,335650816,0,"Low",1.41666666666667,34,24,4,5,20,TRUE,"Low"
"1991",4.5,41937920,2.99,"Low",1.5,57,38,12,5,1,TRUE,"Middle"
"1992",4.5,11819008,0,"Low",4.64864864864865,172,37,4,0,1,TRUE,"Low"
"1993",5,21944320,0,"Low",1.94736842105263,74,38,4,5,2,TRUE,"Low"
"1994",3.5,265484288,0,"Low",0.918918918918919,34,37,4,5,26,TRUE,"Low"
"1995",4,395522048,0.99,"Low",27.3333333333333,984,36,4,5,18,TRUE,"Low"
"1996",4,53260288,0,"Low",23.5813953488372,1014,43,4,5,1,TRUE,"Low"
"1997",4,87713792,2.99,"Low",2.85,114,40,4,5,18,TRUE,"Low"
"1998",4,30641152,2.99,"Low",0.05,2,40,4,3,1,TRUE,"Low"
"1999",4.5,67786752,0,"Low",1.18918918918919,44,37,4,5,7,TRUE,"Low"
"2000",4.5,94605312,2.99,"Low",4.75675675675676,176,37,4,4,14,TRUE,"Low"
"2001",1.5,146871296,0,"Low",1,24,24,4,4,1,TRUE,"Low"
"2002",0,222722048,0,"Low",0,0,37,9,0,30,TRUE,"Middle"
"2003",0,143166464,0,"Low",0,0,37,17,0,1,TRUE,"High"
"2004",3.5,51133440,3.99,"Low",0.297297297297297,11,37,4,5,6,TRUE,"Low"
